Lat,Long,AccidentCount
13.009616,80.259032,1
13.030501,80.238868,1
13.02002,80.224675,1
13.020066,80.262995,1
13.020072,80.104586,1
13.020083,80.104656,1
13.020084,80.224798,1
13.020096,80.224811,1
13.020098,80.262443,1
13.020122,80.224918,1
13.020177,80.224921,1
13.020208,80.224821,1
13.020255,80.262546,1
13.020292,80.104777,1
13.020297,80.225014,1
13.020318,80.263016,1
13.020326,80.094074,1
13.020326,80.26264,1
13.020354,80.094078,1
13.020391,80.09404,1
13.020427,80.225146,1
13.020449,80.225198,1
13.020452,80.225136,1
13.02051,80.225103,1
13.020576,80.269504,1
13.020614,80.225274,1
13.020615,80.225298,1
13.020693,80.225165,1
13.020695,80.262792,1
13.020734,80.262813,1
13.020025,80.262408,1
13.019992,80.22482,1
13.022824,80.227068,1
13.019963,80.2248,1
13.018955,80.262686,1
13.01899,80.22447,1
13.019068,80.261484,1
13.01909,80.224458,1
13.019144,80.261609,1
13.019218,80.224422,1
13.019227,80.094536,1
13.019248,80.224381,1
13.019252,80.224398,1
13.019252,80.224487,1
13.019347,80.261752,1
13.019367,80.224434,1
13.019396,80.224495,1
13.019407,80.224505,1
13.01942,80.224418,1
13.019424,80.135215,1
13.019687,80.26298,1
13.019709,80.2247,1
13.019718,80.224643,1
13.019751,80.224471,1
13.019758,80.224592,1
13.019795,80.224672,1
13.019873,80.224656,1
13.019885,80.262239,1
13.019913,80.224597,1
13.019924,80.262376,1
13.019941,80.22469,1
13.020769,80.262803,1
13.020816,80.225346,1
13.020846,80.225305,1
13.020854,80.225307,1
13.022153,80.26346,1
13.022175,80.226466,1
13.022184,80.092976,1
13.022185,80.226441,1
13.022252,80.263385,1
13.022334,80.226585,1
13.022337,80.226581,1
13.022382,80.226518,1
13.022396,80.226636,1
13.022402,80.106718,1
13.022417,80.226665,1
13.022418,80.13889,1
13.02249,80.263563,1
13.022496,80.226765,1
13.022532,80.226676,1
13.022584,80.226644,1
13.022594,80.093196,1
13.022624,80.22682,1
13.022624,80.26354,1
13.022643,80.092824,1
13.022645,80.2268,1
13.022675,80.226871,1
13.0227,80.26364,1
13.022759,80.263721,1
13.02276,80.226867,1
13.022804,80.09315,1
13.022817,80.227033,1
13.022054,80.226318,1
13.022034,80.226385,1
13.021972,80.226269,1
13.021401,80.225726,1
13.020931,80.225559,1
13.020932,80.137044,1
13.020948,80.262877,1
13.020965,80.225487,1
13.020997,80.225503,1
13.021048,80.225638,1
13.021164,80.26294,1
13.021186,80.22561,1
13.021258,80.225609,1
13.021272,80.26296,1
13.021284,80.225772,1
13.021339,80.225716,1
13.021408,80.225836,1
13.021892,80.226118,1
13.021444,80.263037,1
13.021485,80.225816,1
13.021515,80.263049,1
13.02153,80.225977,1
13.021537,80.225883,1
13.021626,80.225947,1
13.021643,80.263113,1
13.02165,80.225876,1
13.021739,80.225962,1
13.021782,80.226015,1
13.021791,80.22596,1
13.021881,80.226118,1
13.018918,80.262947,1
13.018882,80.103564,1
13.018868,80.103468,1
13.016182,80.225581,1
13.015361,80.225852,1
13.015374,80.224911,1
13.015404,80.224979,1
13.015408,80.225136,1
13.015427,80.225045,1
13.015447,80.225308,1
13.015451,80.225392,1
13.015452,80.225358,1
13.01546,80.225526,1
13.015462,80.225375,1
13.015462,80.225492,1
13.015463,80.22543,1
13.015465,80.225339,1
13.015489,80.22538,1
13.015495,80.225057,1
13.015506,80.225066,1
13.01562,80.22514,1
13.01565,80.225744,1
13.015675,80.102978,1
13.015722,80.259326,1
13.015738,80.225223,1
13.015774,80.225292,1
13.015844,80.094822,1
13.015872,80.25958,1
13.015882,80.225326,1
13.015972,80.259482,1
13.016085,80.25963,1
13.015354,80.259392,1
13.015347,80.225671,1
13.015331,80.225674,1
13.015078,80.225963,1
13.014855,80.224404,1
13.014869,80.224357,1
13.014877,80.129763,1
13.014891,80.225944,1
13.014902,80.224534,1
13.014906,80.226042,1
13.014933,80.226051,1
13.014938,80.225929,1
13.014956,80.226016,1
13.015019,80.226035,1
13.01503,80.22593,1
13.015056,80.225865,1
13.015084,80.225973,1
13.015327,80.259339,1
13.015105,80.094124,1
13.015144,80.225858,1
13.015155,80.225837,1
13.015164,80.225942,1
13.015183,80.224897,1
13.015185,80.224947,1
13.015211,80.224863,1
13.015214,80.225833,1
13.015218,80.259379,1
13.015243,80.225786,1
13.015251,80.225922,1
13.015258,80.259281,1
13.016129,80.225384,1
13.016208,80.225534,1
13.018805,80.224508,1
13.01629,80.102777,1
13.017778,80.260725,1
13.017881,80.224878,1
13.017892,80.224881,1
13.017978,80.102646,1
13.018036,80.224705,1
13.018046,80.224754,1
13.01806,80.260915,1
13.018085,80.224726,1
13.018086,80.094892,1
13.018173,80.260874,1
13.018195,80.094832,1
13.018208,80.224752,1
13.018301,80.218677,1
13.018324,80.224696,1
13.018326,80.224727,1
13.018391,80.224606,1
13.018515,80.224638,1
13.018538,80.261217,1
13.018612,80.224527,1
13.018613,80.265881,1
13.018694,80.261209,1
13.018697,80.224488,1
13.01871,80.224462,1
13.01871,80.224502,1
13.018714,80.103331,1
13.018764,80.261308,1
13.018776,80.094307,1
13.017742,80.224859,1
13.017626,80.224982,1
13.017617,80.224874,1
13.016736,80.225262,1
13.016292,80.225537,1
13.016344,80.225485,1
13.016402,80.225498,1
13.016405,80.225306,1
13.016475,80.259794,1
13.016477,80.225323,1
13.016495,80.225453,1
13.016495,80.259881,1
13.016506,80.095002,1
13.016675,80.225239,1
13.01669,80.09463,1
13.016696,80.225376,1
13.016741,80.225322,1
13.017599,80.2249,1
13.016788,80.225365,1
13.016869,80.225177,1
13.016875,80.225196,1
13.016944,80.225221,1
13.016975,80.225251,1
13.017263,80.225154,1
13.01729,80.260314,1
13.017304,80.260302,1
13.017326,80.225101,1
13.017381,80.260371,1
13.017576,80.225015,1
13.017584,80.260634,1
13.022824,80.226943,1
13.022843,80.227044,1
13.014832,80.259348,1
13.027454,80.234563,1
13.027459,80.234348,1
13.027467,80.234448,1
13.027479,80.234452,1
13.027487,80.234624,1
13.027503,80.234472,1
13.027531,80.234496,1
13.027547,80.090943,1
13.027594,80.234772,1
13.027614,80.23468,1
13.027643,80.234988,1
13.027712,80.235042,1
13.027725,80.23493,1
13.02782,80.145334,1
13.027867,80.235061,1
13.027923,80.235403,1
13.027927,80.235419,1
13.027928,80.235266,1
13.027943,80.23531,1
13.027952,80.235308,1
13.027979,80.090813,1
13.02798,80.263622,1
13.028032,80.235416,1
13.028083,80.235606,1
13.028131,80.266281,1
13.028155,80.235756,1
13.028218,80.235612,1
13.028334,80.235847,1
13.027455,80.234564,1
13.027358,80.110936,1
13.022918,80.093149,1
13.027327,80.234213,1
13.026535,80.233065,1
13.02654,80.232716,1
13.026566,80.232895,1
13.026574,80.233187,1
13.02658,80.232889,1
13.026588,80.232956,1
13.02659,80.233017,1
13.026604,80.23312,1
13.02667,80.233289,1
13.026699,80.233412,1
13.026774,80.233219,1
13.02683,80.233357,1
13.026836,80.233421,1
13.026943,80.233522,1
13.026973,80.144539,1
13.026986,80.233766,1
13.026994,80.110803,1
13.027045,80.233771,1
13.027063,80.233671,1
13.027107,80.233811,1
13.027123,80.233977,1
13.027155,80.23412,1
13.027178,80.091572,1
13.027187,80.234138,1
13.027232,80.23399,1
13.027266,80.234152,1
13.02728,80.23406,1
13.028337,80.235861,1
13.02838,80.235987,1
13.028403,80.235962,1
13.028477,80.235939,1
13.029596,80.266572,1
13.029608,80.23734,1
13.029628,80.237367,1
13.029647,80.147188,1
13.029668,80.23723,1
13.029679,80.237248,1
13.029773,80.266592,1
13.029805,80.090582,1
13.029832,80.237528,1
13.029886,80.237547,1
13.029889,80.237713,1
13.029902,80.111232,1
13.029957,80.23786,1
13.029971,80.266548,1
13.029998,80.237925,1
13.030016,80.237818,1
13.030101,80.237919,1
13.030104,80.238219,1
13.030153,80.089989,1
13.030264,80.238216,1
13.030303,80.238464,1
13.030306,80.23848,1
13.030419,80.266678,1
13.030428,80.23871,1
13.030448,80.238528,1
13.030461,80.238759,1
13.030498,80.238857,1
13.029587,80.237285,1
13.02956,80.237152,1
13.029533,80.266559,1
13.028964,80.111251,1
13.028523,80.266359,1
13.028548,80.235986,1
13.028664,80.23617,1
13.028675,80.236151,1
13.028698,80.236314,1
13.028736,80.236238,1
13.028752,80.236261,1
13.028762,80.236192,1
13.028762,80.263831,1
13.028787,80.23635,1
13.028794,80.23638,1
13.028946,80.23644,1
13.029008,80.236498,1
13.029513,80.237218,1
13.029091,80.111318,1
13.029139,80.236669,1
13.029241,80.266473,1
13.029243,80.236882,1
13.029248,80.266234,1
13.029253,80.266449,1
13.029285,80.236797,1
13.029295,80.26608,1
13.029311,80.266028,1
13.029424,80.236976,1
13.029434,80.236992,1
13.029469,80.237143,1
13.026529,80.232931,1
13.026478,80.232723,1
13.026468,80.232622,1
13.025027,80.265221,1
13.024105,80.228161,1
13.024139,80.228424,1
13.02417,80.228293,1
13.024176,80.228454,1
13.024254,80.228402,1
13.024271,80.228672,1
13.024305,80.228471,1
13.024306,80.228631,1
13.024343,80.228432,1
13.024362,80.228544,1
13.024533,80.228778,1
13.02456,80.22893,1
13.024578,80.229131,1
13.024603,80.108702,1
13.02464,80.22894,1
13.024641,80.229112,1
13.024672,80.229148,1
13.024682,80.229002,1
13.024742,80.22903,1
13.024751,80.229068,1
13.024769,80.229023,1
13.024772,80.229062,1
13.024835,80.22913,1
13.024896,80.229284,1
13.024922,80.091941,1
13.024941,80.229302,1
13.024953,80.229403,1
13.024083,80.228119,1
13.024008,80.228103,1
13.023994,80.273913,1
13.023262,80.227293,1
13.022936,80.263833,1
13.022986,80.227062,1
13.023072,80.227288,1
13.023122,80.227171,1
13.023132,80.107375,1
13.023132,80.227186,1
13.02316,80.227212,1
13.023163,80.227189,1
13.023203,80.227197,1
13.023209,80.227226,1
13.023215,80.263957,1
13.023226,80.227228,1
13.023347,80.227367,1
13.023916,80.228157,1
13.023358,80.263996,1
13.023435,80.227491,1
13.023454,80.263979,1
13.023507,80.227613,1
13.023508,80.264072,1
13.02359,80.227804,1
13.023607,80.26425,1
13.023617,80.227768,1
13.02368,80.264216,1
13.023722,80.227985,1
13.023758,80.140502,1
13.023895,80.22796,1
13.024967,80.229332,1
13.025154,80.09228,1
13.026446,80.23271,1
13.025187,80.229579,1
13.026043,80.23171,1
13.026052,80.231696,1
13.026082,80.231687,1
13.026091,80.231568,1
13.026093,80.231554,1
13.026126,80.265736,1
13.026156,80.265788,1
13.026168,80.232169,1
13.026188,80.232129,1
13.026211,80.232366,1
13.026215,80.23199,1
13.026225,80.23222,1
13.026231,80.232313,1
13.026236,80.232217,1
13.026243,80.265978,1
13.02625,80.091937,1
13.026255,80.26575,1
13.026258,80.232431,1
13.026263,80.232463,1
13.026266,80.232416,1
13.026306,80.232357,1
13.026326,80.091904,1
13.026364,80.232718,1
13.026367,80.232523,1
13.026399,80.232711,1
13.026423,80.232548,1
13.026425,80.264786,1
13.026033,80.231355,1
13.026029,80.231324,1
13.026008,80.231542,1
13.025757,80.230672,1
13.025262,80.142185,1
13.025281,80.229679,1
13.025315,80.229926,1
13.025376,80.229837,1
13.025416,80.229946,1
13.025657,80.230515,1
13.025663,80.230455,1
13.025675,80.265488,1
13.025702,80.230426,1
13.025729,80.092115,1
13.025739,80.265532,1
13.025755,80.2307,1
13.025763,80.230478,1
13.026001,80.231065,1
13.025774,80.230636,1
13.02578,80.230525,1
13.025813,80.230908,1
13.025849,80.2752,1
13.025866,80.2311,1
13.02587,80.23097,1
13.025906,80.231122,1
13.025911,80.230976,1
13.025926,80.231077,1
13.025935,80.230918,1
13.025971,80.230938,1
13.025976,80.231296,1
13.014848,80.225958,1
13.014792,80.226001,1
13.009623,80.228117,1
13.01079,80.224758,1
13.010794,80.216823,1
13.010801,80.217059,1
13.010819,80.22762,1
13.010833,80.21703,1
13.010834,80.2247,1
13.010842,80.224714,1
13.010862,80.224598,1
13.010875,80.217169,1
13.010886,80.25908,1
13.010891,80.217021,1
13.010895,80.217336,1
13.010903,80.227578,1
13.010917,80.217311,1
13.010917,80.224545,1
13.010919,80.21706,1
13.01092,80.217292,1
13.010928,80.217189,1
13.010932,80.217317,1
13.01095,80.224438,1
13.010958,80.217332,1
13.010962,80.217344,1
13.010972,80.217182,1
13.010979,80.224353,1
13.01098,80.227552,1
13.010996,80.217244,1
13.011001,80.217512,1
13.011018,80.217266,1
13.010792,80.216837,1
13.010782,80.216983,1
13.011411,80.227392,1
13.01077,80.216938,1
13.010593,80.216251,1
13.010599,80.216388,1
13.010619,80.216678,1
13.010623,80.225166,1
13.010627,80.216681,1
13.010631,80.216687,1
13.010634,80.216422,1
13.010646,80.216572,1
13.010656,80.216531,1
13.010689,80.216762,1
13.010691,80.224925,1
13.010692,80.259089,1
13.010696,80.216778,1
13.010696,80.216836,1
13.010699,80.225005,1
13.010703,80.21676,1
13.010706,80.225003,1
13.010709,80.216688,1
13.010717,80.216746,1
13.010719,80.224853,1
13.010726,80.216731,1
13.010732,80.22498,1
13.010733,80.09241,1
13.010746,80.227715,1
13.010751,80.224845,1
13.010764,80.224777,1
13.010766,80.216848,1
13.011022,80.217314,1
13.011027,80.092423,1
13.01103,80.224215,1
13.011047,80.217328,1
13.011286,80.218252,1
13.011287,80.223497,1
13.011291,80.217976,1
13.011291,80.217987,1
13.011292,80.227432,1
13.011294,80.218014,1
13.011294,80.223416,1
13.011296,80.092953,1
13.011305,80.223556,1
13.011309,80.227415,1
13.011316,80.21841,1
13.011317,80.218338,1
13.011329,80.21811,1
13.011332,80.218072,1
13.011337,80.227448,1
13.011338,80.218046,1
13.011338,80.227392,1
13.011348,80.227407,1
13.01135,80.218376,1
13.011351,80.218087,1
13.011356,80.218482,1
13.011364,80.223472,1
13.011371,80.21848,1
13.011374,80.218243,1
13.011383,80.092586,1
13.011391,80.227349,1
13.01141,80.223277,1
13.011284,80.218294,1
13.011279,80.223675,1
13.011275,80.218079,1
13.011131,80.223906,1
13.011063,80.227528,1
13.011064,80.217641,1
13.011072,80.217482,1
13.011075,80.224036,1
13.01109,80.2275,1
13.011095,80.217545,1
13.011099,80.224054,1
13.01111,80.217764,1
13.011111,80.217518,1
13.011112,80.217835,1
13.011115,80.224021,1
13.01113,80.223909,1
13.011131,80.223975,1
13.011269,80.223665,1
13.011133,80.217794,1
13.011149,80.223894,1
13.01117,80.217755,1
13.011186,80.21811,1
13.011192,80.223861,1
13.011204,80.218039,1
13.011206,80.217652,1
13.011212,80.218039,1
13.011255,80.21791,1
13.011259,80.227456,1
13.011262,80.223696,1
13.011268,80.218128,1
13.010581,80.259095,1
13.010548,80.225335,1
13.010543,80.216321,1
13.010115,80.215042,1
13.009914,80.214118,1
13.009916,80.214235,1
13.009916,80.22662,1
13.009933,80.226587,1
13.009968,80.226459,1
13.010007,80.227904,1
13.010017,80.214337,1
13.010018,80.226412,1
13.010026,80.226553,1
13.010031,80.214543,1
13.01006,80.214693,1
13.010063,80.226302,1
13.010069,80.214869,1
13.01007,80.214539,1
13.010074,80.092115,1
13.01008,80.214987,1
13.01008,80.214999,1
13.010083,80.214807,1
13.010086,80.226255,1
13.010091,80.214525,1
13.010093,80.214501,1
13.010094,80.214813,1
13.010101,80.214912,1
13.010104,80.214488,1
13.010104,80.214982,1
13.010109,80.215166,1
13.010114,80.214635,1
13.009894,80.226783,1
13.009883,80.21412,1
13.009876,80.214098,1
13.009747,80.226946,1
13.009624,80.213596,1
13.009644,80.213437,1
13.009665,80.213691,1
13.009681,80.227218,1
13.009683,80.21348,1
13.009687,80.213489,1
13.009697,80.213607,1
13.009711,80.213718,1
13.009714,80.21366,1
13.009731,80.213655,1
13.009735,80.213704,1
13.009736,80.213832,1
13.009768,80.213714,1
13.009876,80.213992,1
13.009768,80.213797,1
13.009774,80.213796,1
13.009784,80.213766,1
13.009793,80.226996,1
13.009822,80.213936,1
13.009832,80.213885,1
13.009834,80.213914,1
13.00984,80.214081,1
13.00985,80.214106,1
13.009861,80.214108,1
13.009863,80.226819,1
13.009872,80.214253,1
13.010114,80.21517,1
13.010121,80.215316,1
13.010507,80.216275,1
13.010128,80.092576,1
13.010285,80.22583,1
13.010291,80.215708,1
13.010299,80.225897,1
13.010303,80.21594,1
13.010318,80.215851,1
13.01032,80.215984,1
13.010325,80.215815,1
13.010341,80.215954,1
13.010347,80.22566,1
13.010348,80.215879,1
13.010357,80.127438,1
13.010361,80.216051,1
13.010388,80.216005,1
13.010407,80.216074,1
13.010407,80.21613,1
13.010409,80.092278,1
13.010433,80.216251,1
13.010437,80.216126,1
13.01044,80.216263,1
13.010445,80.216089,1
13.010466,80.225474,1
13.010474,80.216194,1
13.010479,80.225428,1
13.010487,80.216216,1
13.010487,80.225558,1
13.010502,80.216414,1
13.010505,80.216185,1
13.010274,80.225838,1
13.010263,80.215708,1
13.01026,80.215571,1
13.010181,80.214812,1
13.010131,80.214712,1
13.010144,80.214798,1
13.010144,80.215208,1
13.010152,80.214914,1
13.010152,80.227914,1
13.010156,80.214606,1
13.010159,80.214967,1
13.010165,80.215432,1
13.010173,80.226225,1
13.010175,80.21504,1
13.010175,80.215086,1
13.010175,80.226103,1
13.010182,80.215449,1
13.010254,80.215494,1
13.010184,80.215205,1
13.010191,80.226127,1
13.010198,80.215304,1
13.0102,80.25903,1
13.010205,80.226194,1
13.010207,80.215355,1
13.010208,80.215671,1
13.010211,80.215304,1
13.010212,80.215329,1
13.010212,80.215646,1
13.010226,80.215789,1
13.010238,80.21538,1
13.01141,80.22739,1
13.011414,80.259232,1
13.014759,80.226012,1
13.012766,80.259266,1
13.012778,80.259158,1
13.012796,80.102539,1
13.012815,80.259235,1
13.012879,80.226848,1
13.012889,80.226758,1
13.012897,80.221989,1
13.012977,80.226815,1
13.012979,80.226772,1
13.013,80.222166,1
13.013003,80.222092,1
13.013008,80.259283,1
13.013125,80.222213,1
13.01313,80.226683,1
13.013194,80.093343,1
13.013198,80.222336,1
13.013218,80.226696,1
13.013234,80.226687,1
13.013269,80.226673,1
13.013291,80.226595,1
13.013337,80.222631,1
13.01335,80.226617,1
13.013352,80.222538,1
13.01336,80.226625,1
13.013416,80.226624,1
13.013416,80.25914,1
13.013425,80.22258,1
13.013431,80.259294,1
13.012774,80.226818,1
13.01276,80.22192,1
13.011419,80.21842,1
13.012742,80.226807,1
13.012184,80.220489,1
13.012186,80.221382,1
13.012204,80.220699,1
13.012226,80.220667,1
13.012248,80.220804,1
13.012257,80.220773,1
13.012275,80.220814,1
13.012328,80.221166,1
13.012331,80.221185,1
13.012337,80.220962,1
13.012351,80.221087,1
13.012354,80.22699,1
13.012377,80.221045,1
13.012392,80.221339,1
13.012423,80.227002,1
13.012432,80.102436,1
13.012434,80.259267,1
13.012469,80.226984,1
13.01247,80.259251,1
13.012495,80.221406,1
13.012497,80.221475,1
13.01259,80.226909,1
13.012602,80.226912,1
13.012633,80.221511,1
13.012667,80.226874,1
13.01267,80.093555,1
13.012704,80.093158,1
13.01348,80.226505,1
13.013516,80.222686,1
13.013518,80.226574,1
13.013544,80.22651,1
13.014177,80.226304,1
13.014209,80.226231,1
13.01421,80.226319,1
13.01428,80.226318,1
13.014332,80.226172,1
13.01436,80.226209,1
13.014367,80.25921,1
13.014399,80.223876,1
13.0144,80.226204,1
13.014421,80.226201,1
13.014426,80.226153,1
13.014449,80.223875,1
13.01446,80.226096,1
13.014488,80.226196,1
13.014497,80.224032,1
13.014502,80.223902,1
13.014516,80.223904,1
13.014529,80.226186,1
13.014536,80.22619,1
13.014543,80.226201,1
13.014607,80.223999,1
13.014609,80.224082,1
13.014624,80.224247,1
13.014627,80.224068,1
13.014752,80.225988,1
13.014755,80.224167,1
13.014758,80.09402,1
13.014165,80.226319,1
13.014143,80.226304,1
13.014124,80.094112,1
13.013776,80.226472,1
13.013585,80.259148,1
13.013601,80.222988,1
13.013608,80.222799,1
13.013622,80.222838,1
13.01364,80.226532,1
13.013642,80.222776,1
13.013668,80.223043,1
13.013674,80.222934,1
13.01369,80.222972,1
13.013715,80.128362,1
13.013735,80.222936,1
13.013769,80.259174,1
13.013826,80.223245,1
13.014064,80.223387,1
13.013874,80.226352,1
13.013921,80.223196,1
13.013924,80.259315,1
13.013928,80.226393,1
13.013958,80.226373,1
13.013971,80.226414,1
13.01402,80.259194,1
13.014024,80.223306,1
13.014025,80.226334,1
13.014028,80.223466,1
13.014033,80.226334,1
13.01406,80.223541,1
13.012177,80.221065,1
13.012166,80.220696,1
13.012162,80.221195,1
13.011757,80.259234,1
13.011637,80.219286,1
13.01164,80.222819,1
13.011641,80.218932,1
13.011651,80.219035,1
13.011657,80.219066,1
13.011663,80.219355,1
13.011664,80.219324,1
13.011665,80.259211,1
13.01167,80.219454,1
13.011673,80.219216,1
13.011675,80.222323,1
13.011677,80.219359,1
13.011679,80.219486,1
13.011687,80.227282,1
13.011692,80.219054,1
13.011694,80.218997,1
13.011694,80.21946,1
13.011704,80.222395,1
13.011706,80.222419,1
13.011708,80.219011,1
13.011712,80.219693,1
13.011713,80.219094,1
13.011714,80.219491,1
13.011717,80.259098,1
13.011725,80.21953,1
13.011734,80.222315,1
13.011735,80.219274,1
13.011636,80.259112,1
13.011634,80.218918,1
13.011624,80.219338,1
13.011509,80.21898,1
13.011421,80.218396,1
13.011433,80.223037,1
13.011439,80.218673,1
13.011439,80.22315,1
13.011451,80.22313,1
13.011471,80.218502,1
13.011476,80.222978,1
13.011482,80.223127,1
13.011487,80.227366,1
13.011489,80.2231,1
13.011491,80.223149,1
13.011501,80.223093,1
13.011538,80.219076,1
13.011621,80.219048,1
13.011545,80.222801,1
13.01155,80.218925,1
13.01155,80.222886,1
13.011554,80.218631,1
13.011558,80.218779,1
13.011561,80.222858,1
13.01157,80.222912,1
13.011574,80.219164,1
13.01159,80.218894,1
13.011593,80.218706,1
13.011597,80.227305,1
13.011614,80.222855,1
13.011754,80.222376,1
13.011759,80.219203,1
13.012155,80.221232,1
13.01176,80.219283,1
13.01201,80.220566,1
13.012024,80.259111,1
13.012028,80.220171,1
13.012028,80.221836,1
13.012033,80.092937,1
13.012035,80.221681,1
13.012039,80.227099,1
13.012044,80.220649,1
13.012044,80.22086,1
13.012051,80.227104,1
13.012054,80.22071,1
13.012054,80.221305,1
13.012056,80.221465,1
13.012057,80.227111,1
13.012061,80.220407,1
13.012062,80.220854,1
13.012062,80.220917,1
13.012083,80.221279,1
13.012093,80.220509,1
13.012106,80.220883,1
13.012116,80.221252,1
13.012121,80.221205,1
13.012126,80.221126,1
13.012134,80.221025,1
13.012135,80.220476,1
13.012139,80.220627,1
13.012153,80.221208,1
13.011987,80.220644,1
13.011984,80.220107,1
13.011976,80.220331,1
13.011841,80.220056,1
13.011765,80.222231,1
13.011778,80.127567,1
13.011786,80.219472,1
13.011787,80.219426,1
13.011794,80.219417,1
13.011796,80.219974,1
13.011801,80.219851,1
13.011806,80.222227,1
13.011806,80.227216,1
13.011812,80.219978,1
13.011814,80.221998,1
13.011816,80.219669,1
13.011858,80.219957,1
13.011971,80.227201,1
13.011858,80.220004,1
13.011875,80.219799,1
13.011876,80.220181,1
13.011887,80.221873,1
13.011893,80.22007,1
13.011897,80.259085,1
13.011916,80.21988,1
13.011921,80.220224,1
13.01194,80.219853,1
13.011948,80.220341,1
13.01196,80.22724,1
13.011965,80.093246,1
12.948473,80.197616,1
12.936788,80.1823,1
12.948466,80.194753,1
12.747615,79.995853,1
12.746122,79.994905,1
12.74614,79.994591,1
12.746155,79.9949,1
12.746237,79.994964,1
12.746278,79.995016,1
12.746322,79.994846,1
12.746457,79.995142,1
12.746492,79.994958,1
12.746605,79.995272,1
12.746975,79.995278,1
12.747127,79.995694,1
12.747201,79.995493,1
12.747423,79.995656,1
12.74772,79.995875,1
12.745888,79.994701,1
12.747865,79.996284,1
12.747943,79.996314,1
12.747983,79.996123,1
12.748342,79.996428,1
12.748506,79.996512,1
12.748661,79.996718,1
12.749042,79.997189,1
12.749049,79.996984,1
12.749076,79.99701,1
12.74916,79.997084,1
12.749247,79.997342,1
12.749253,79.99714,1
12.749259,79.997395,1
12.74596,79.994476,1
12.745725,79.994292,1
12.749384,79.997458,1
12.744431,79.993218,1
12.743358,79.992319,1
12.743362,79.992638,1
12.74338,79.992298,1
12.743597,79.992792,1
12.743672,79.992584,1
12.743713,79.992608,1
12.744106,79.993026,1
12.744111,79.993285,1
12.744125,79.992991,1
12.744155,79.992978,1
12.744173,79.993056,1
12.744255,79.993391,1
12.744376,79.993188,1
12.744431,79.993526,1
12.745667,79.994463,1
12.74451,79.99353,1
12.744712,79.993444,1
12.744725,79.993418,1
12.744739,79.993503,1
12.744832,79.993608,1
12.744915,79.993603,1
12.745013,79.993989,1
12.745026,79.994041,1
12.745107,79.9938,1
12.745215,79.993895,1
12.745439,79.994035,1
12.745461,79.99405,1
12.745493,79.994098,1
12.749363,79.997264,1
12.749494,79.997352,1
12.743011,79.99245,1
12.753555,80.000212,1
12.752427,79.999688,1
12.752537,79.999731,1
12.752546,79.999583,1
12.752602,79.999575,1
12.752622,79.999609,1
12.752877,79.999782,1
12.753059,80.000121,1
12.753214,80.000248,1
12.753315,80.000274,1
12.753413,80.000292,1
12.753434,80.000365,1
12.75352,80.000399,1
12.753522,80.000223,1
12.753556,80.00039,1
12.752401,79.999493,1
12.753581,80.000475,1
12.753626,80.000456,1
12.753668,80.000246,1
12.75382,80.000581,1
12.753846,80.000601,1
12.753903,80.000714,1
12.753912,80.00039,1
12.754015,80.00054,1
12.754064,80.000798,1
12.754099,80.000553,1
12.754134,80.00078,1
12.754264,80.000924,1
12.754318,80.000925,1
12.75241,79.999739,1
12.752317,79.999592,1
12.749598,79.997454,1
12.750698,79.998264,1
12.749606,79.997639,1
12.749614,79.997725,1
12.749635,79.997693,1
12.749656,79.997436,1
12.749667,79.997694,1
12.749779,79.997851,1
12.750003,79.997779,1
12.750287,79.998213,1
12.750346,79.998049,1
12.750375,79.998265,1
12.750587,79.998216,1
12.750598,79.998425,1
12.750601,79.998458,1
12.750884,79.998638,1
12.752227,79.999359,1
12.751012,79.998762,1
12.751058,79.998554,1
12.751096,79.998814,1
12.751154,79.998676,1
12.751323,79.998951,1
12.751458,79.998866,1
12.751476,79.999055,1
12.751478,79.998816,1
12.751542,79.998902,1
12.751602,79.999102,1
12.751631,79.999174,1
12.751715,79.999181,1
12.751752,79.99923,1
12.743027,79.992035,1
12.742923,79.992363,1
12.754725,80.000964,1
12.735835,79.986877,1
12.73479,79.985378,1
12.734803,79.985865,1
12.734872,79.985464,1
12.734927,79.985533,1
12.735074,79.985711,1
12.735107,79.985806,1
12.735107,79.986202,1
12.735173,79.985851,1
12.735181,79.98589,1
12.735209,79.985959,1
12.735294,79.986353,1
12.735475,79.986254,1
12.735569,79.986363,1
12.735989,79.986791,1
12.734732,79.98568,1
12.736069,79.987064,1
12.736103,79.986861,1
12.736121,79.986871,1
12.736135,79.986857,1
12.736185,79.987149,1
12.736217,79.986907,1
12.736311,79.987187,1
12.736318,79.987044,1
12.736401,79.987274,1
12.736426,79.987294,1
12.736545,79.987178,1
12.736567,79.987201,1
12.736726,79.987318,1
12.734774,79.985779,1
12.734658,79.985686,1
12.737044,79.98752,1
12.733472,79.983616,1
12.73279,79.983126,1
12.732891,79.983545,1
12.732926,79.98323,1
12.733068,79.983287,1
12.733098,79.983335,1
12.733121,79.983348,1
12.733136,79.983748,1
12.733163,79.983341,1
12.733166,79.98372,1
12.733324,79.983496,1
12.733331,79.983491,1
12.73334,79.98352,1
12.733465,79.983672,1
12.733517,79.983654,1
12.734656,79.985178,1
12.733598,79.984161,1
12.733732,79.983978,1
12.733739,79.983934,1
12.733759,79.98443,1
12.733871,79.984094,1
12.733919,79.984626,1
12.733942,79.984214,1
